game_id,year,round,a_team_id,a_name,a_seed,a_oe,a_de,a_sos,a_win_rate,a_srs,a_tov_rate,a_orb_rate,a_ft_pct,a_pos_per_game,a_fga_per_game,a_three_pa_per_game,a_fta_per_game,b_team_id,b_name,b_seed,b_oe,b_de,b_sos,b_win_rate,b_srs,b_tov_rate,b_orb_rate,b_ft_pct,b_pos_per_game,b_fga_per_game,b_three_pa_per_game,b_fta_per_game,team_a_won
672,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,736,texas southern,16,111.264,108.164,-10.07,0.559,-8.41,0.195487,0.166207,0.718,68.3059,54.5294,17.7353,26.7647,687,cal poly,16,104.883,105.961,1.69,0.412,-1.34,0.148433,0.184684,0.688,60.0388,54.4118,19.2353,17.7353,0
673,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND,733,tennessee,11,115.677,98.8363,7.84,0.649,17.34,0.167974,0.216894,0.719,62.4292,55.3514,17.0541,23.027,701,iowa,11,116.755,100.776,7.43,0.606,18.58,0.161086,0.194085,0.735,69.7915,60.1212,16.5455,27.2121,1
674,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,721,ohio st,6,107.046,92.0807,8.12,0.714,17.84,0.173422,0.152294,0.689,64.912,53.5714,17.6286,22.6571,693,dayton,11,110.998,102.977,5.34,0.703,10.55,0.18368,0.172044,0.681,65.0368,54.5405,17.4054,22.1351,0
675,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,746,wisconsin,2,117.956,102.71,10.19,0.789,19.69,0.129654,0.142324,0.746,62.3116,53.1316,20.7895,22.6579,682,american,15,104.342,97.8239,-3.25,0.606,0.69,0.232651,0.116326,0.707,60.4364,46.2727,16.5455,16.2121,1
676,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,690,colorado,8,105.301,102.301,8.8,0.657,10.8,0.199715,0.171858,0.718,66.6663,53.4571,16.2571,25.8,725,pitt,9,114.231,98.461,7.54,0.722,17.46,0.164764,0.190826,0.712,62.8844,54.0,14.5,23.9167,0
677,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,688,cincinnati,5,108.873,92.9984,5.28,0.794,15.26,0.176538,0.213999,0.708,62.8094,55.6765,17.2059,21.5588,700,harvard,12,112.761,93.9437,-0.47,0.844,10.79,0.175663,0.161225,0.724,64.9325,52.8438,14.9375,25.3438,0
678,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,732,syracuse,3,112.864,98.2614,7.25,0.824,16.05,0.149443,0.217816,0.708,60.2235,55.0882,14.8529,21.0294,742,w michigan,14,107.783,101.515,-1.45,0.697,1.73,0.210752,0.146709,0.724,66.7164,51.0303,17.9697,25.9394,1
679,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,724,oregon,7,116.414,105.455,8.05,0.706,15.75,0.162721,0.148917,0.772,70.3118,58.1471,19.5882,25.4412,686,byu,10,113.508,104.794,5.72,0.657,11.63,0.15297,0.179304,0.692,73.7771,62.4571,14.2571,30.1429,1
680,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,697,florida,1,112.675,93.0899,8.54,0.923,20.69,0.17271,0.180561,0.668,62.0574,52.7179,18.2308,22.3333,681,ualbany,16,104.708,101.669,-5.22,0.559,-3.31,0.200157,0.160406,0.75,62.8918,50.9706,13.3235,21.4118,1
681,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,712,michigan st,4,114.146,99.0725,9.38,0.763,19.35,0.17102,0.1571,0.707,66.1663,56.8158,20.6053,19.1579,694,delaware,13,112.906,107.468,-1.1,0.714,2.73,0.135552,0.15625,0.711,70.4,60.2286,20.7714,26.4286,1
682,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,691,uconn,7,110.595,97.3531,8.63,0.8,17.23,0.175921,0.148975,0.777,64.944,54.075,18.525,20.725,729,saint josephs,10,109.486,103.411,5.08,0.706,9.05,0.184052,0.143551,0.645,65.3588,52.6176,19.4118,22.9412,1
683,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,711,michigan,2,118.645,104.421,9.65,0.757,18.52,0.145704,0.137031,0.763,62.3254,53.5676,21.4595,18.6757,747,wofford,15,106.858,99.5406,-5.95,0.606,-4.32,0.170101,0.170586,0.664,62.5297,54.6667,16.4848,17.9394,1
684,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,730,saint louis,5,103.795,92.0339,4.24,0.794,11.63,0.18844,0.150839,0.697,67.2706,54.9706,17.6765,22.2059,716,nc st,12,109.059,106.631,7.44,0.611,9.02,0.159691,0.179706,0.657,65.23,57.2222,14.5833,21.1667,1
685,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,722,oklahoma,5,114.34,106.052,8.97,0.697,14.91,0.158993,0.168296,0.749,71.663,61.6364,22.7879,24.303,714,n dakota st,12,119.043,103.374,-0.02,0.788,6.31,0.155253,0.146654,0.751,63.4352,53.303,14.6364,21.7879,0
686,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,734,texas,7,108.568,103.428,9.15,0.686,12.67,0.178022,0.220647,0.671,68.3703,59.8571,15.5714,25.9714,684,arizona st,10,108.356,99.857,7.41,0.636,13.32,0.164322,0.122479,0.694,69.5236,56.1212,20.8485,23.8485,1
687,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,740,villanova,2,114.905,98.001,7.5,0.853,18.97,0.175977,0.164274,0.716,67.8565,56.0882,25.1471,24.9412,744,milwaukee,15,103.741,103.909,-0.44,0.6,-1.53,0.197381,0.144353,0.734,67.8891,53.9429,21.5429,23.5143,1
688,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,706,louisville,4,118.742,89.5913,4.8,0.838,24.69,0.154864,0.199224,0.661,68.2378,60.3243,21.1622,24.8649,707,manhattan,13,108.623,98.8299,-0.9,0.758,6.04,0.20014,0.177475,0.663,70.8594,55.6667,17.0909,30.8788,1
689,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,727,san diego st,4,110.438,89.5726,4.86,0.861,14.95,0.154962,0.205161,0.663,63.6356,55.8056,14.4167,25.0556,719,new mexico st,13,115.512,100.672,-2.58,0.722,6.16,0.190506,0.178417,0.686,66.6356,53.2778,14.5278,28.5278,1
690,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,695,duke,3,120.262,103.351,8.48,0.743,19.51,0.143701,0.179626,0.729,65.2149,57.7143,22.8857,22.3714,710,mercer,14,117.091,99.5029,-3.42,0.75,5.33,0.173408,0.16804,0.736,67.2789,57.25,21.0,21.9722,0
691,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,685,baylor,6,116.49,105.591,10.11,0.684,15.8,0.180286,0.215115,0.68,64.2253,55.4737,19.0789,24.9737,717,nebraska,11,103.301,100.787,8.5,0.594,10.13,0.168703,0.134383,0.717,64.6475,52.625,17.625,22.2812,1
692,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,718,new mexico,7,112.738,100.729,4.84,0.794,12.72,0.161759,0.161311,0.724,65.6388,54.4412,17.4412,25.3824,731,stanford,10,109.096,102.466,9.0,0.639,13.42,0.170567,0.144711,0.702,66.6078,54.1667,15.8611,24.3611,0
693,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,683,arizona,1,114.054,91.6468,9.04,0.868,23.36,0.159404,0.191531,0.659,63.8895,55.8684,14.7632,22.8947,743,weber st,16,112.955,103.283,-4.23,0.613,-0.92,0.191433,0.1328,0.741,64.3703,49.7097,18.2581,24.7419,1
694,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,708,umass,6,106.815,100.326,6.0,0.727,10.61,0.190406,0.172476,0.683,70.9806,59.4545,15.5152,23.303,733,tennessee,11,115.677,98.8363,7.84,0.649,17.34,0.167974,0.216894,0.719,62.4292,55.3514,17.0541,23.027,0
695,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,692,creighton,3,121.744,104.958,7.17,0.771,18.03,0.151076,0.129431,0.743,64.6789,55.0571,24.5429,18.6857,738,louisiana,14,112.334,104.33,-0.28,0.657,2.91,0.181874,0.183856,0.671,72.1063,60.7714,19.1429,26.0857,1
696,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,703,kansas,2,115.388,102.446,11.4,0.714,20.25,0.193287,0.173666,0.711,68.44,55.3429,15.8857,26.7143,696,e kentucky,15,117.561,105.879,-4.34,0.706,0.6,0.157655,0.106714,0.752,66.9741,53.2353,23.7353,23.4706,1
697,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND,699,gonzaga,8,115.624,99.3333,5.36,0.806,15.56,0.175467,0.14364,0.709,66.3311,54.5278,17.8611,22.0278,723,oklahoma st,9,114.182,98.9888,8.34,0.618,19.02,0.149006,0.138961,0.719,70.2694,57.0882,19.2941,28.3529,1
698,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,709,memphis,8,109.673,100.569,7.14,0.706,13.02,0.188383,0.179153,0.644,70.1012,59.0882,16.2353,23.5588,698,g washington,9,108.892,99.6934,4.42,0.727,10.6,0.192984,0.177654,0.651,67.2061,54.9091,15.5758,25.6061,1
699,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,720,north carolina,6,109.963,100.166,8.42,0.706,15.24,0.171447,0.203963,0.626,69.6494,60.5,12.7647,25.9412,726,providence,11,110.43,105.137,7.85,0.657,11.37,0.174726,0.185915,0.782,66.3897,56.6857,17.9429,23.7429,1
700,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,745,wichita st,1,117.65,93.0853,1.74,0.972,16.65,0.162606,0.182171,0.725,63.89,53.9444,19.8056,25.4444,687,cal poly,16,104.883,105.961,1.69,0.412,-1.34,0.148433,0.184684,0.688,60.0388,54.4118,19.2353,17.7353,1
701,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,739,vcu,5,105.82,92.028,4.78,0.743,14.55,0.170587,0.19317,0.674,70.848,62.7429,21.2571,22.0571,728,sf austin,12,116.404,97.0691,-6.76,0.914,4.82,0.171916,0.197288,0.711,65.3143,56.9143,20.5143,22.8571,0
702,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,741,virginia,1,110.54,92.9821,7.86,0.811,18.38,0.163396,0.171069,0.673,59.8778,50.9189,15.1081,21.4054,689,coastal,16,104.975,99.3372,-6.31,0.618,-5.21,0.202006,0.18535,0.691,68.8682,57.9118,18.4706,22.2941,1
703,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND,705,kentucky,8,114.014,101.553,9.9,0.725,18.07,0.178718,0.214157,0.682,65.606,55.325,15.275,28.65,704,kansas st,9,105.358,99.7671,8.47,0.606,12.14,0.186688,0.187612,0.656,65.577,55.7576,18.1212,22.4545,1
704,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND,702,iowa st,3,114.866,102.915,9.88,0.778,18.52,0.146033,0.144111,0.693,72.2822,62.1944,23.3333,22.6111,715,nc central,14,114.14,91.8844,-8.03,0.824,3.97,0.176683,0.183042,0.728,64.7553,53.8824,16.0294,25.6471,1
705,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND,737,ucla,4,116.569,101.081,7.62,0.757,18.4,0.147118,0.142848,0.749,69.6259,59.3514,16.2973,22.6757,735,tulsa,13,106.584,99.1649,1.17,0.618,6.23,0.169948,0.158733,0.676,68.1871,55.8529,17.7353,26.2941,1
706,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 3rd ROUND,697,florida,1,112.675,93.0899,8.54,0.923,20.69,0.17271,0.180561,0.668,62.0574,52.7179,18.2308,22.3333,725,pitt,9,114.231,98.461,7.54,0.722,17.46,0.164764,0.190826,0.712,62.8844,54.0,14.5,23.9167,1
707,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 3rd ROUND,706,louisville,4,118.742,89.5913,4.8,0.838,24.69,0.154864,0.199224,0.661,68.2378,60.3243,21.1622,24.8649,730,saint louis,5,103.795,92.0339,4.24,0.794,11.63,0.18844,0.150839,0.697,67.2706,54.9706,17.6765,22.2059,1
708,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 3rd ROUND,711,michigan,2,118.645,104.421,9.65,0.757,18.52,0.145704,0.137031,0.763,62.3254,53.5676,21.4595,18.6757,734,texas,7,108.568,103.428,9.15,0.686,12.67,0.178022,0.220647,0.671,68.3703,59.8571,15.5714,25.9714,1
709,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 3rd ROUND,727,san diego st,4,110.438,89.5726,4.86,0.861,14.95,0.154962,0.205161,0.663,63.6356,55.8056,14.4167,25.0556,714,n dakota st,12,119.043,103.374,-0.02,0.788,6.31,0.155253,0.146654,0.751,63.4352,53.303,14.6364,21.7879,1
710,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 3rd ROUND,732,syracuse,3,112.864,98.2614,7.25,0.824,16.05,0.149443,0.217816,0.708,60.2235,55.0882,14.8529,21.0294,693,dayton,11,110.998,102.977,5.34,0.703,10.55,0.18368,0.172044,0.681,65.0368,54.5405,17.4054,22.1351,0
711,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 3rd ROUND,746,wisconsin,2,117.956,102.71,10.19,0.789,19.69,0.129654,0.142324,0.746,62.3116,53.1316,20.7895,22.6579,724,oregon,7,116.414,105.455,8.05,0.706,15.75,0.162721,0.148917,0.772,70.3118,58.1471,19.5882,25.4412,1
712,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 3rd ROUND,712,michigan st,4,114.146,99.0725,9.38,0.763,19.35,0.17102,0.1571,0.707,66.1663,56.8158,20.6053,19.1579,700,harvard,12,112.761,93.9437,-0.47,0.844,10.79,0.175663,0.161225,0.724,64.9325,52.8438,14.9375,25.3438,1
713,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 3rd ROUND,740,villanova,2,114.905,98.001,7.5,0.853,18.97,0.175977,0.164274,0.716,67.8565,56.0882,25.1471,24.9412,691,uconn,7,110.595,97.3531,8.63,0.8,17.23,0.175921,0.148975,0.777,64.944,54.075,18.525,20.725,0
714,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 3rd ROUND,703,kansas,2,115.388,102.446,11.4,0.714,20.25,0.193287,0.173666,0.711,68.44,55.3429,15.8857,26.7143,731,stanford,10,109.096,102.466,9.0,0.639,13.42,0.170567,0.144711,0.702,66.6078,54.1667,15.8611,24.3611,0
715,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 3rd ROUND,745,wichita st,1,117.65,93.0853,1.74,0.972,16.65,0.162606,0.182171,0.725,63.89,53.9444,19.8056,25.4444,705,kentucky,8,114.014,101.553,9.9,0.725,18.07,0.178718,0.214157,0.682,65.606,55.325,15.275,28.65,0
716,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 3rd ROUND,702,iowa st,3,114.866,102.915,9.88,0.778,18.52,0.146033,0.144111,0.693,72.2822,62.1944,23.3333,22.6111,720,north carolina,6,109.963,100.166,8.42,0.706,15.24,0.171447,0.203963,0.626,69.6494,60.5,12.7647,25.9412,1
717,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 3rd ROUND,733,tennessee,11,115.677,98.8363,7.84,0.649,17.34,0.167974,0.216894,0.719,62.4292,55.3514,17.0541,23.027,710,mercer,14,117.091,99.5029,-3.42,0.75,5.33,0.173408,0.16804,0.736,67.2789,57.25,21.0,21.9722,1
718,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 3rd ROUND,737,ucla,4,116.569,101.081,7.62,0.757,18.4,0.147118,0.142848,0.749,69.6259,59.3514,16.2973,22.6757,728,sf austin,12,116.404,97.0691,-6.76,0.914,4.82,0.171916,0.197288,0.711,65.3143,56.9143,20.5143,22.8571,1
719,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 3rd ROUND,692,creighton,3,121.744,104.958,7.17,0.771,18.03,0.151076,0.129431,0.743,64.6789,55.0571,24.5429,18.6857,685,baylor,6,116.49,105.591,10.11,0.684,15.8,0.180286,0.215115,0.68,64.2253,55.4737,19.0789,24.9737,0
720,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 3rd ROUND,741,virginia,1,110.54,92.9821,7.86,0.811,18.38,0.163396,0.171069,0.673,59.8778,50.9189,15.1081,21.4054,709,memphis,8,109.673,100.569,7.14,0.706,13.02,0.188383,0.179153,0.644,70.1012,59.0882,16.2353,23.5588,1
721,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 3rd ROUND,683,arizona,1,114.054,91.6468,9.04,0.868,23.36,0.159404,0.191531,0.659,63.8895,55.8684,14.7632,22.8947,699,gonzaga,8,115.624,99.3333,5.36,0.806,15.56,0.175467,0.14364,0.709,66.3311,54.5278,17.8611,22.0278,1
722,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - SWEET 16,731,stanford,10,109.096,102.466,9.0,0.639,13.42,0.170567,0.144711,0.702,66.6078,54.1667,15.8611,24.3611,693,dayton,11,110.998,102.977,5.34,0.703,10.55,0.18368,0.172044,0.681,65.0368,54.5405,17.4054,22.1351,0
723,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16,746,wisconsin,2,117.956,102.71,10.19,0.789,19.69,0.129654,0.142324,0.746,62.3116,53.1316,20.7895,22.6579,685,baylor,6,116.49,105.591,10.11,0.684,15.8,0.180286,0.215115,0.68,64.2253,55.4737,19.0789,24.9737,1
724,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - SWEET 16,697,florida,1,112.675,93.0899,8.54,0.923,20.69,0.17271,0.180561,0.668,62.0574,52.7179,18.2308,22.3333,737,ucla,4,116.569,101.081,7.62,0.757,18.4,0.147118,0.142848,0.749,69.6259,59.3514,16.2973,22.6757,1
725,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16,683,arizona,1,114.054,91.6468,9.04,0.868,23.36,0.159404,0.191531,0.659,63.8895,55.8684,14.7632,22.8947,727,san diego st,4,110.438,89.5726,4.86,0.861,14.95,0.154962,0.205161,0.663,63.6356,55.8056,14.4167,25.0556,1
726,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - SWEET 16,711,michigan,2,118.645,104.421,9.65,0.757,18.52,0.145704,0.137031,0.763,62.3254,53.5676,21.4595,18.6757,733,tennessee,11,115.677,98.8363,7.84,0.649,17.34,0.167974,0.216894,0.719,62.4292,55.3514,17.0541,23.027,1
727,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16,702,iowa st,3,114.866,102.915,9.88,0.778,18.52,0.146033,0.144111,0.693,72.2822,62.1944,23.3333,22.6111,691,uconn,7,110.595,97.3531,8.63,0.8,17.23,0.175921,0.148975,0.777,64.944,54.075,18.525,20.725,0
728,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - SWEET 16,706,louisville,4,118.742,89.5913,4.8,0.838,24.69,0.154864,0.199224,0.661,68.2378,60.3243,21.1622,24.8649,705,kentucky,8,114.014,101.553,9.9,0.725,18.07,0.178718,0.214157,0.682,65.606,55.325,15.275,28.65,0
729,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16,741,virginia,1,110.54,92.9821,7.86,0.811,18.38,0.163396,0.171069,0.673,59.8778,50.9189,15.1081,21.4054,712,michigan st,4,114.146,99.0725,9.38,0.763,19.35,0.17102,0.1571,0.707,66.1663,56.8158,20.6053,19.1579,0
730,2014,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - ELITE 8,697,florida,1,112.675,93.0899,8.54,0.923,20.69,0.17271,0.180561,0.668,62.0574,52.7179,18.2308,22.3333,693,dayton,11,110.998,102.977,5.34,0.703,10.55,0.18368,0.172044,0.681,65.0368,54.5405,17.4054,22.1351,1
731,2014,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - ELITE 8,683,arizona,1,114.054,91.6468,9.04,0.868,23.36,0.159404,0.191531,0.659,63.8895,55.8684,14.7632,22.8947,746,wisconsin,2,117.956,102.71,10.19,0.789,19.69,0.129654,0.142324,0.746,62.3116,53.1316,20.7895,22.6579,0
732,2014,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - ELITE 8,712,michigan st,4,114.146,99.0725,9.38,0.763,19.35,0.17102,0.1571,0.707,66.1663,56.8158,20.6053,19.1579,691,uconn,7,110.595,97.3531,8.63,0.8,17.23,0.175921,0.148975,0.777,64.944,54.075,18.525,20.725,0
733,2014,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - ELITE 8,711,michigan,2,118.645,104.421,9.65,0.757,18.52,0.145704,0.137031,0.763,62.3254,53.5676,21.4595,18.6757,705,kentucky,8,114.014,101.553,9.9,0.725,18.07,0.178718,0.214157,0.682,65.606,55.325,15.275,28.65,0
734,2014,MEN'S BASKETBALL CHAMPIONSHIP - FINAL FOUR,697,florida,1,112.675,93.0899,8.54,0.923,20.69,0.17271,0.180561,0.668,62.0574,52.7179,18.2308,22.3333,691,uconn,7,110.595,97.3531,8.63,0.8,17.23,0.175921,0.148975,0.777,64.944,54.075,18.525,20.725,0
735,2014,MEN'S BASKETBALL CHAMPIONSHIP - FINAL FOUR,746,wisconsin,2,117.956,102.71,10.19,0.789,19.69,0.129654,0.142324,0.746,62.3116,53.1316,20.7895,22.6579,705,kentucky,8,114.014,101.553,9.9,0.725,18.07,0.178718,0.214157,0.682,65.606,55.325,15.275,28.65,0
736,2014,MEN'S BASKETBALL CHAMPIONSHIP - NATIONAL CHAMPIONSHIP,691,uconn,7,110.595,97.3531,8.63,0.8,17.23,0.175921,0.148975,0.777,64.944,54.075,18.525,20.725,705,kentucky,8,114.014,101.553,9.9,0.725,18.07,0.178718,0.214157,0.682,65.606,55.325,15.275,28.65,1
737,2013,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT DAYTON OH,776,liberty,16,103.544,104.792,-5.78,0.417,-9.11,0.198852,0.152675,0.73,66.7722,54.2778,18.5833,21.3889,789,nc a&t,16,93.4568,93.1316,-6.29,0.541,-6.93,0.229272,0.15732,0.658,66.4854,52.0811,19.1081,21.8649,0
738,2013,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 1st ROUND AT DAYTON OH,788,mtsu,11,108.043,88.6808,-1.5,0.824,11.18,0.208449,0.182842,0.696,65.4694,53.9706,14.1176,22.3235,806,saint mary's,11,116.169,98.0541,3.26,0.8,14.46,0.185159,0.187829,0.725,64.192,55.4,20.8,20.3714,0
739,2013,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 1st ROUND AT DAYTON OH,772,james madison,16,102.394,101.521,-2.22,0.583,-1.67,0.175021,0.159308,0.699,63.6433,53.9167,17.4444,19.8333,777,long island,16,112.773,109.066,-5.78,0.588,-3.19,0.204735,0.170191,0.691,69.8176,56.1471,19.0294,25.5882,1
740,2013,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 1st ROUND AT DAYTON OH,753,boise st,13,110.797,99.0694,5.21,0.656,9.38,0.182061,0.152742,0.747,66.0837,55.9375,19.9062,18.6562,775,la salle,13,108.638,100.08,4.47,0.706,10.15,0.172934,0.147215,0.737,66.3294,56.7941,20.4412,17.7941,0
741,2013,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND AT SALT LAKE CITY,766,gonzaga,1,119.298,92.704,4.14,0.914,20.44,0.173903,0.180983,0.705,64.568,55.2571,17.4,22.2,804,southern,16,104.309,88.6841,-10.32,0.697,-2.62,0.168453,0.135138,0.689,64.5806,53.2424,18.7576,20.8788,1
742,2013,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT LEXINGTON KY,778,louisville,1,111.586,88.092,9.14,0.875,24.82,0.185477,0.198966,0.709,66.72,57.5,17.275,23.0,789,nc a&t,16,93.4568,93.1316,-6.29,0.541,-6.93,0.229272,0.15732,0.658,66.4854,52.0811,19.1081,21.8649,1
743,2013,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT AUBURN HILLS MI,783,michigan st,3,106.37,92.5089,10.55,0.75,18.63,0.212479,0.182932,0.714,63.9278,53.3611,14.5278,19.7222,812,valparaiso,14,110.214,96.5059,-1.12,0.765,7.15,0.22134,0.137996,0.731,64.58,49.9706,20.0,20.9706,1
744,2013,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - 2nd ROUND AT AUBURN HILLS MI,782,michigan,4,117.54,98.8984,10.05,0.795,21.29,0.147526,0.166768,0.701,63.961,57.9487,19.7179,16.4615,802,s dakota st,13,114.241,102.319,-3.27,0.714,2.35,0.162375,0.14725,0.762,64.2251,55.3714,19.8286,17.9143,1
745,2013,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - 2nd ROUND AT SALT LAKE CITY,791,new mexico,3,104.818,94.4471,6.59,0.829,13.24,0.178924,0.149104,0.721,64.1931,51.8571,17.9714,23.6857,767,harvard,14,107.183,100.644,0.17,0.667,3.96,0.208717,0.114559,0.723,63.7227,47.5,16.0,23.2333,0
746,2013,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT SAN JOSE CA,805,saint louis,4,106.601,90.888,4.29,0.8,14.35,0.170973,0.1366,0.704,64.0034,51.7714,17.6286,22.8,792,new mexico st,13,103.435,95.5288,0.68,0.686,5.09,0.222242,0.188422,0.656,65.0514,52.2286,12.5143,24.1429,1
747,2013,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND AT LEXINGTON KY,779,marquette,3,106.854,98.2864,8.59,0.743,14.05,0.211287,0.187511,0.73,63.6914,52.6857,14.2,21.5714,761,davidson,14,113.815,96.4457,-3.43,0.765,7.3,0.16958,0.139869,0.795,64.3459,53.3235,20.4118,20.7059,1
748,2013,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - 2nd ROUND AT SAN JOSE CA,807,syracuse,4,108.353,90.3067,8.57,0.75,20.3,0.190464,0.215474,0.675,64.973,57.325,17.4,21.075,787,montana,13,108.407,101.529,-4.29,0.781,-1.19,0.189398,0.120129,0.767,64.5137,51.0938,18.4062,20.3438,1
749,2013,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - 2nd ROUND AT SAN JOSE CA,798,oklahoma st,5,105.78,92.7529,6.72,0.727,15.57,0.183364,0.157934,0.746,67.9224,56.1818,17.5758,22.7576,799,oregon,12,103.114,91.5189,5.73,0.757,13.78,0.215957,0.175489,0.705,69.4584,57.027,15.5946,21.8649,0
